id,restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,longitude,latitude,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,aggregate_rating,rating_color,rating_text,votes
1,3400025,Jahanpanah,1,Agra,"E 23, Shopping Arcade, Sadar Bazaar, Agra Cantt, Agra",Agra Cantt,"Agra Cantt, Agra",78.0115444444,27.1616611111,"North Indian, Mughlai",850,Indian Rupees(Rs.),0,0,0,0,3,3.9,9ACD32,Good,140
2,3400341,Rangrezz Restaurant,1,Agra,"E-20, Shopping Arcade, Sadar Bazaar, Agra Cantt, Agra",Agra Cantt,"Agra Cantt, Agra",0,0,"North Indian, Mughlai",700,Indian Rupees(Rs.),0,0,0,0,2,3.5,9ACD32,Good,71
3,3400005,Time2Eat - Mama Chicken,1,Agra,"Main Market, Sadar Bazaar, Agra Cantt, Agra",Agra Cantt,"Agra Cantt, Agra",78.0116079748,27.1608324942,North Indian,500,Indian Rupees(Rs.),0,0,0,0,2,3.6,9ACD32,Good,94
4,3400005,Mama Chicken Mama Franky House,1,Agra,"A-17, Shoping Arcade, Sadar Bazaar, Agra Cantt, Agra",Agra Cantt,"Agra Cantt, Agra",78.0116267502,27.1618544816,"North Indian, Mughlai, Rolls, Chinese, Fast Food, Street Food",600,Indian Rupees(Rs.),0,1,0,0,2,4.3,5BA829,Very Good,31399
5,3400021,Chokho Jeeman Marwari Jain Bhojanalya,1,Agra,"1/48, Delhi Gate, Station Road, Raja Mandi, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",77.9983638972,27.1957585181,Rajasthani,400,Indian Rupees(Rs.),0,1,0,0,2,4.5,3F7E00,Excellent,4944
6,3400017,Pinch Of Spice,1,Agra,"23/453, Opposite Sanjay Cinema, Wazipura Road, Sanjay Place, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",78.0076245591,27.201734813,"North Indian, Chinese, Mughlai",1600,Indian Rupees(Rs.),0,1,0,0,4,4.5,3F7E00,Excellent,6037
7,3401284,Cake House,1,Agra,"23/301, Wazirpura Road, Judge Compound Chowraha, Wazirpura, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",78.0090248,27.2041478,"Bakery, Fast Food, Pizza, Desserts",300,Indian Rupees(Rs.),0,1,1,0,1,3.8,9ACD32,Good,29147
8,3400282,Aahar,1,Agra,"26/118, Opposite Income Tax Building, Sanjay Place, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",78.0045282841,27.1996056773,"North Indian, South Indian, Chinese, Bakery, Continental",700,Indian Rupees(Rs.),1,1,0,0,2,4.2,5BA829,Very Good,16730
9,3400290,Bhagat Halwai,1,Agra,"Near Anjana Cinema, Nehru Nagar, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",78.0047985166,27.2056679414,"Mithai, Fast Food, Chinese, South Indian, Beverages",300,Indian Rupees(Rs.),0,1,1,0,1,4.3,5BA829,Very Good,30529
10,3400021,Chokho Jeeman Marwari Jain Bhojanalya,1,Agra,"1/48, Delhi Gate, Station Road, Raja Mandi, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",77.9980916667,27.1959277778,Rajasthani,400,Indian Rupees(Rs.),0,0,0,0,2,4,5BA829,Very Good,87
11,3400275,Domino's Pizza,1,Agra,"114/23 G, Deep Shikha Complex, Sanjay Place, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",78.0075558275,27.2015156391,"Pizza, Fast Food",400,Indian Rupees(Rs.),0,0,0,0,2,4.2,5BA829,Very Good,8608
12,3400868,Hichkee,1,Agra,"6/27/1A, Hotel Alleviate, Yamuna Kinara Road, Belanganj, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",78.024693,27.1900415,"Continental, North Indian, Chinese",1500,Indian Rupees(Rs.),0,1,0,0,4,4.4,5BA829,Very Good,2971
13,3400279,Mc Donald's,1,Agra,"4-5, Ashok Cosmos Mall, Sanjay Place, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",78.008621,27.201117,"Burger, Fast Food",500,Indian Rupees(Rs.),0,1,0,0,2,4.4,5BA829,Very Good,7953
14,3400469,Papa Ji Da Dhaba,1,Agra,"Delhi Gate, Raja Mandi Station Road, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",77.9984394,27.1958233,North Indian,250,Indian Rupees(Rs.),0,1,0,0,1,4.2,5BA829,Very Good,11605
15,3400017,Pinch Of Spice,1,Agra,"23/453, Opposite Sanjay Cinema, Wazipura Road, Sanjay Place, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",78.0075527778,27.201725,"North Indian, Chinese, Mughlai",1000,Indian Rupees(Rs.),0,0,0,0,3,4.2,5BA829,Very Good,177
16,3400277,Pizza Hut,1,Agra,"Shop 25, 7 & 8 Block, 114/2, Sanjay Place, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",78.0078501999,27.2017342166,"Pizza, Fast Food, Beverages",600,Indian Rupees(Rs.),0,1,0,0,2,4.2,5BA829,Very Good,5564
17,3400712,The Greener Side,1,Agra,Delhi Gate Rd,Civil Lines,"Civil Lines, Agra",77.9981701,27.1971028,"Fast Food, Italian, Burger, Sandwich, Desserts, Beverages",300,Indian Rupees(Rs.),0,1,0,0,1,4.3,5BA829,Very Good,8143
18,3400325,MoMo Cafe,1,Agra,"Courtyard by Marriott Agra, Phase 2, Fatehabad Road, Tajganj, Agra","Courtyard by Marriott Agra, Tajganj","Courtyard by Marriott Agra, Tajganj, Agra",0,0,"North Indian, European",2000,Indian Rupees(Rs.),0,0,0,0,4,4,5BA829,Very Good,45
19,3400297,Bhagat Halwai,1,Agra,"Heera Bagh, Khel Gaon, Dayal Bagh, Agra",Dayal Bagh,"Dayal Bagh, Agra",78.0085046589,27.2191143752,"Mithai, Fast Food, Chinese, South Indian, Pizza, Burger, Bakery, Beverages",250,Indian Rupees(Rs.),0,1,1,0,1,4.1,5BA829,Very Good,16459
20,3400059,Peshawri - ITC Mughal,1,Agra,"ITC Mughal, Fatehabad Road, Tajganj, Agra","ITC Mughal, Tajganj","ITC Mughal, Tajganj, Agra",78.044095,27.160934,"North Indian, Mughlai",2500,Indian Rupees(Rs.),0,0,0,0,4,4.3,5BA829,Very Good,133
21,3400060,Taj Bano - ITC Mughal,1,Agra,"ITC Mughal, Fatehabad Road, Tajganj, Agra","ITC Mughal, Tajganj","ITC Mughal, Tajganj, Agra",78.044095,27.160934,Mughlai,2500,Indian Rupees(Rs.),0,0,0,0,4,4,5BA829,Very Good,41
22,3400348,G Thal,1,Agra,"3/20, KPS Tower, Near Tulsi Talkies, Bypass Road, Khandari, Agra",Khandari,"Khandari, Agra",0,0,"Rajasthani, Gujarati, Mughlai",800,Indian Rupees(Rs.),0,0,0,0,3,3.6,9ACD32,Good,59
23,3400072,Dawat-e-Nawab - Radisson Blu,1,Agra,"Radisson Blu, Taj East Gate Road, Tajganj, Agra","Radisson Blu, Tajganj","Radisson Blu, Tajganj, Agra",78.057044,27.163303,"North Indian, Mughlai",3600,Indian Rupees(Rs.),0,0,0,0,4,3.8,9ACD32,Good,46
24,3400073,The Latitude - Radisson Blu,1,Agra,"Radisson Blu, Taj East Gate Road, Tajganj, Agra","Radisson Blu, Tajganj","Radisson Blu, Tajganj, Agra",78.057044,27.163303,"North Indian, Chinese, Continental",0,Indian Rupees(Rs.),0,0,0,0,1,3.9,9ACD32,Good,103
25,3400019,Dasaprakash Restaurant,1,Agra,"Meher Cinema Complex, Gwalior Road, Rakabganj, Agra",Rakabganj,"Rakabganj, Agra",78.0150527778,27.1651083333,"South Indian, Desserts",550,Indian Rupees(Rs.),0,0,0,0,2,4.1,5BA829,Very Good,121
26,3401013,Bhagat Halwai,1,Agra,"62/1, Near Easy Day, West Shivaji Nagar, Goalpura, Shahganj",Shahganj,"Shahganj, Agra",77.979775,27.1829767,"Mithai, Fast Food, Chinese, South Indian, Pizza, North Indian, Beverages",300,Indian Rupees(Rs.),0,1,0,0,1,4.2,5BA829,Very Good,36792
27,3400368,Domino's Pizza,1,Agra,"Plot C-1/6, Ground Floor, Sector 13. Pandit Deendayal Upadeyepuram, Karkunj Road, Sikandra, Agra",Sikandra,"Sikandra, Agra",77.9534231499,27.2040562403,"Pizza, Fast Food",400,Indian Rupees(Rs.),0,0,0,0,2,4.2,5BA829,Very Good,5883
28,3400033,The Charcoal Chimney,1,Agra,"Hotel Samovar, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.04299,27.159795,"North Indian, Chinese, Continental, Mughlai",1100,Indian Rupees(Rs.),0,0,0,0,3,3.4,CDD614,Average,70
29,3400018,Pinch Of Spice,1,Agra,"1076/2, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.0427517742,27.1603328326,"North Indian, Chinese, Continental",1600,Indian Rupees(Rs.),0,1,0,0,4,4.6,3F7E00,Excellent,1880
30,3400346,Sheroes Hangout,1,Agra,"Opposite The Gateway Hotel, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.040165,27.16185,"Cafe, North Indian, Chinese",0,Indian Rupees(Rs.),0,0,0,0,1,4.9,3F7E00,Excellent,77
31,3401744,The Salt Cafe Kitchen & Bar,1,Agra,"1C,3rd Floor, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.0500815809,27.1576444656,"North Indian, Continental, Chinese, Italian",1000,Indian Rupees(Rs.),0,1,0,0,3,4.6,3F7E00,Excellent,2195
32,3400350,Bon Barbecue,1,Agra,"Parador Hotel, 3A-3B, Phase 1, Fatehabad Road, Taj Nagri, Tajganj, Agra",Tajganj,"Tajganj, Agra",0,0,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),0,0,0,0,4,3.8,9ACD32,Good,57
33,3400391,Chapter 1 Cafe,1,Agra,"1374 K/1375 K, 2nd floor, Dinesh Nagar, Fatehbad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",0,0,"Cafe, Italian, Mexican, North Indian, Continental",0,Indian Rupees(Rs.),0,0,0,0,1,3.9,9ACD32,Good,98
34,3400016,Pind Balluchi,1,Agra,"Opposite Saga Emporium, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.04725,27.1577722222,"North Indian, Mughlai",900,Indian Rupees(Rs.),0,0,0,0,3,3.7,9ACD32,Good,175
35,3400425,Bikanervala,1,Agra,"Opposite ITC Mughal, Fatehbad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.045265004,27.1587613449,"Street Food, North Indian, Chinese, Mithai, South Indian",700,Indian Rupees(Rs.),0,1,1,0,2,4,5BA829,Very Good,11931
36,3400105,Pizza Hut,1,Agra,"8, Handicraft Nagar, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.033859916,27.1614613189,"Pizza, Fast Food, Beverages",600,Indian Rupees(Rs.),0,1,0,0,2,4.1,5BA829,Very Good,3826
37,3400326,Tea'se Me - Rooftop Tea Boutique,1,Agra,"Near Purani Mandi Crossing,Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",0,0,"Chinese, Italian, Continental, North Indian",1000,Indian Rupees(Rs.),0,0,0,0,3,4.2,5BA829,Very Good,166
38,3400326,Tease Me - Rooftop Cafe,1,Agra,"18/159D, Hotel M House, Fatehabad Road, Near Purani Mandi, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.036731416,27.1666118751,"Chinese, Italian, Continental, North Indian",1200,Indian Rupees(Rs.),0,1,0,0,3,4.1,5BA829,Very Good,1691
39,3400392,Thaaliwala,1,Agra,"Next To ITC Mughal Hotel, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra",78.045359,27.158822,"North Indian, Fast Food",700,Indian Rupees(Rs.),0,0,0,0,2,4.1,5BA829,Very Good,168
40,111895,650 - The Global Kitchen,1,Ahmedabad,"Near Golden Tulip Bunglows & Tulip Citadel, Shreekunj Mandapam, Rajivnagar, Ayojan Nagar, Ambavadi, Ahmedabad",Ambavadi,"Ambavadi, Ahmedabad",72.537492,23.010642,"North Indian, Italian, Continental",1200,Indian Rupees(Rs.),0,1,0,0,3,4.5,3F7E00,Excellent,2801
41,111895,650 - The Global Kitchen,1,Ahmedabad,"Shreekunj Mandapam, Beside Golden Tulip Bunglows & Tulip Citadel, Manekbaug, Ambavadi, Ahmedabad",Ambavadi,"Ambavadi, Ahmedabad",72.5375740975,23.0104511098,"Chinese, Italian, North Indian, Mexican, Mediterranean, Thai",900,Indian Rupees(Rs.),0,0,0,0,3,4.2,5BA829,Very Good,1582
42,110502,Patang - The Revolving Restaurant,1,Ahmedabad,"Chinubhai Tower, Nehru Bridge Corner, Ashram Road, Ahmedabad",Ashram Road,"Ashram Road, Ahmedabad",72.572009,23.0261651,"Continental, Chinese, North Indian",1800,Indian Rupees(Rs.),0,0,0,0,4,3.7,9ACD32,Good,1315
43,18396250,Huber & Holly,1,Ahmedabad,"7 B, Circle  B, Opposite Rajpath Club, Sarkhej, Gandhinagar Highway, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.5123947,23.0383109,"Ice Cream, Desserts, Continental",300,Indian Rupees(Rs.),0,1,0,0,1,4.5,3F7E00,Excellent,217
44,113702,@Mango,1,Ahmedabad,"Opposite Sindhu Bhawan, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.5019054115,23.0402251959,"North Indian, Italian, Mexican, Beverages",1300,Indian Rupees(Rs.),0,1,0,0,3,4.3,5BA829,Very Good,2166
45,18672107,Eleven 11 Restro Cafe,1,Ahmedabad,"106/107, Silver Radiance, Sindhu Bhavan Road, Near Pakvan Cross Roads, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.510818392,23.0387923691,"Continental, Italian, North Indian",1000,Indian Rupees(Rs.),0,1,0,0,3,4,5BA829,Very Good,1762
46,113433,Fozzie's Pizzaiolo,1,Ahmedabad,"Ground Floor, Maruti Crystal, Service Road, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.5099094585,23.0331257047,"Italian, Mexican, Fast Food",1000,Indian Rupees(Rs.),0,1,0,0,3,4.2,5BA829,Very Good,7458
47,18396250,Huber & Holly,1,Ahmedabad,"Ground Floor, 7/C, Circle B, S.G. Highway, Boadakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.5124247,23.0382265156,"Desserts, Ice Cream, Pizza, Pasta, Sandwich, Beverages",600,Indian Rupees(Rs.),0,1,0,0,2,4.4,5BA829,Very Good,9230
48,18627705,I Love Sandwich House,1,Ahmedabad,"Ground Floor, Shaival Complex, S G Highway, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.5094990805,23.0325209502,"Cafe, Sandwich, Beverages",900,Indian Rupees(Rs.),1,1,0,0,3,4,5BA829,Very Good,2842
49,18438909,La Pino'z Pizza,1,Ahmedabad,"Shop 10,  Circle B, Nyay Marg, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.5125487521,23.0382326863,"Pizza, Fast Food",700,Indian Rupees(Rs.),0,1,0,0,2,4.2,5BA829,Very Good,10026
50,18143128,Mocha,1,Ahmedabad,"6-9, Ground Floor, Devashish Business Park, Opposite Krishna Complex, Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.511307,23.0318508,"Cafe, Continental, Desserts",1000,Indian Rupees(Rs.),0,1,0,0,3,4.4,5BA829,Very Good,944
51,18663856,The Red Bistro,1,Ahmedabad,"Armeida, Sindhu Bhavan Road, Off SG Road, Near Bodakdev, Ahmedabad",Bodakdev,"Bodakdev, Ahmedabad",72.5092127547,23.0399469004,"Mexican, Italian, North Indian, Beverages",1400,Indian Rupees(Rs.),0,1,0,0,3,4.3,5BA829,Very Good,1037
52,18438944,Blue -  Rooftop Cafe Restaurant Bistro,1,Ahmedabad,"10th Floor, Balaji Heights Buliding, Behind Tanishq Showroom, C G Road, Ahmedabad",C G Road,"C G Road, Ahmedabad",72.5570374,23.0290619,"North Indian, Cafe, Italian, Mexican, Continental",1000,Indian Rupees(Rs.),0,1,0,0,3,3.8,9ACD32,Good,63
53,110436,MoMo Caf - Courtyard By Marriott,1,Ahmedabad,"Courtyard By Marriott, Ramdevnagar Cross Road, Satellite, Ahmedabad","Courtyard By Marriott, Satellite","Courtyard By Marriott, Satellite, Ahmedabad",72.5115815,23.027929,"North Indian, South Indian, Asian, Continental",1400,Indian Rupees(Rs.),0,0,0,0,3,3.6,9ACD32,Good,375
54,18385201,Cryo Lab,1,Ahmedabad,"Ground Floor, Arjun Avenue, Opposite Samartheshwar Mahadev, Law Garden, Ahmedabad",Ellis Bridge,"Ellis Bridge, Ahmedabad",72.5599842891,23.0287479615,"Desserts, Ice Cream",350,Indian Rupees(Rs.),0,0,0,0,2,4.6,3F7E00,Excellent,166
55,110395,Swati Snacks,1,Ahmedabad,"Near Law Garden, Ellis Bridge, Ahmedabad",Ellis Bridge,"Ellis Bridge, Ahmedabad",72.5590331107,23.0244336411,"Fast Food, Street Food, South Indian",450,Indian Rupees(Rs.),0,0,0,0,2,4.4,5BA829,Very Good,697
56,18335583,Brick Kitchen - Five Petals,1,Ahmedabad,"At Five Petals Hotel & Banquets, Near Chanakyapuri Bridge, Ghatlodia, Ahmedabad",Ghatlodia,"Ghatlodia, Ahmedabad",72.5390241668,23.0707364054,"North Indian, Chinese, Continental",1200,Indian Rupees(Rs.),0,1,0,0,3,4.2,5BA829,Very Good,3342
57,18335583,Brick Kitchen,1,Ahmedabad,"At Five Petals Hotel & Banquets, Near Chanakyapuri Bridge, Ghatlodia, Ahmedabad",Ghatlodia,"Ghatlodia, Ahmedabad",72.5316389,23.0643038,"North Indian, Chinese, Continental",900,Indian Rupees(Rs.),0,0,0,0,3,4.3,5BA829,Very Good,325
58,110237,Kabir Restaurant,1,Ahmedabad,"JB Tower, Opposite Doordarshan Kendra, Drive In Road, Gurukul, Ahmedabad",Gurukul,"Gurukul, Ahmedabad",72.5239649042,23.0485046862,"North Indian, Chinese, Continental, Desserts, Fast Food, Sandwich",600,Indian Rupees(Rs.),0,1,0,0,2,3.8,9ACD32,Good,432
59,110237,Kabir Restaurant,1,Ahmedabad,"JB Tower, Near Doordarshan Kendra, Drive In Road, Gurukul, Ahmedabad",Gurukul,"Gurukul, Ahmedabad",72.5239813328,23.0485093139,"North Indian, Fast Food, Chinese",700,Indian Rupees(Rs.),0,1,0,0,2,4.1,5BA829,Very Good,74379
60,113537,Puffizza,1,Ahmedabad,"103, Kairos, Opposite Mahatma Gandhi Labour Institute, Drive In Road, Gurukul, Ahmedabad",Gurukul,"Gurukul, Ahmedabad",72.5377497822,23.0461926752,"Italian, Fast Food",700,Indian Rupees(Rs.),0,1,0,0,2,4.3,5BA829,Very Good,744
61,110454,Agashiye - The House Of MG,1,Ahmedabad,"The House Of MG, Sidi Saiyed Mosque, Lal Darwaja, Ahmedabad",Lal Darwaja,"Lal Darwaja, Ahmedabad",72.5816193223,23.0272033137,Gujarati,1900,Indian Rupees(Rs.),0,1,0,0,4,4.5,3F7E00,Excellent,2798
62,113234,Shree Annpurna,1,Ahmedabad,"A2, Once More Apartment, Krishnabaug Cross Road, Mani Nagar, Ahmedabad",Mani Nagar,"Mani Nagar, Ahmedabad",72.6039520651,22.9979516379,"North Indian, South Indian, Chinese, Street Food",500,Indian Rupees(Rs.),0,1,0,0,2,4.2,5BA829,Very Good,54965
63,110026,Barbeque Nation,1,Ahmedabad,"1st Floor, Satya One, Drive-In Road, Opposite Manav Mandir, Memnagar, Ahmedabad",Memnagar,"Memnagar, Ahmedabad",72.5401704758,23.0457521114,"Mughlai, North Indian, BBQ",1600,Indian Rupees(Rs.),1,1,0,0,4,4.2,5BA829,Very Good,2538
64,18575415,Lollo Rosso,1,Ahmedabad,"Shop 2, Ground Floor, Aeon Complex, Opposite Navkar Institute, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.5497791544,23.0432938128,"Sushi, Mexican, Japanese, Continental, Chinese",1000,Indian Rupees(Rs.),0,1,0,0,3,4.6,3F7E00,Excellent,3396
65,113703,Cafe Alfresco,1,Ahmedabad,"101, Dynamic House, Vijay Cross Road, Above HDFC Bank, Opposite Child Care Hospital, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.5498285,23.0437235,"Cafe, Beverages, Desserts, Pizza",700,Indian Rupees(Rs.),0,1,0,0,2,4,5BA829,Very Good,404
66,18588579,Ristretto - Behind The Rods,1,Ahmedabad,"A-1, Ground Floor, Maharaja Palace, University Road, Near Vijay Cross Roads, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.548847422,23.0408845256,"Cafe, Italian, Desserts, Beverages",1000,Indian Rupees(Rs.),0,1,0,0,3,4.2,5BA829,Very Good,1574
67,18385186,The Cafe Baraco,1,Ahmedabad,"34, Shribhuvan Complex, Near Memnagar Fire Station, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.5504755,23.0443367,"Cafe, Italian",600,Indian Rupees(Rs.),0,1,0,0,2,4.4,5BA829,Very Good,317
68,18454925,Unlocked,1,Ahmedabad,"Dwarkesh Complex, C G Road, Navrangpura, Ahmedabad",Navrangpura,"Navrangpura, Ahmedabad",72.5576343387,23.0329214461,"Cafe, Italian, Beverages",1000,Indian Rupees(Rs.),1,1,0,0,3,4.2,5BA829,Very Good,2062
69,113325,Nini's Kitchen,1,Ahmedabad,"9C, Venus Atlantis, Near Shell Petrol Pump, Prahlad Nagar, Ahmedabad",Prahlad Nagar,"Prahlad Nagar, Ahmedabad",72.5112770498,23.0118354796,"North Indian, South Indian, Fast Food, Italian, Beverages",1000,Indian Rupees(Rs.),0,1,0,0,3,4.5,3F7E00,Excellent,10865
70,111826,Yanki Sizzlers,1,Ahmedabad,"4, Ground Floor, Binori Ambit, Next to Renault Showroom, Thaltej Circle, Thaltej, Ahmedabad",Thaltej,"Thaltej, Ahmedabad",72.5181257,23.0534466,"Continental, Italian, Chinese",1200,Indian Rupees(Rs.),0,0,0,0,3,4.1,5BA829,Very Good,1041
71,110516,The Garden Cafe - The Fern,1,Ahmedabad,"The Fern, Near Sola Overbridge, S G Highway, Sola, Ahmedabad","The Fern, Sola","The Fern, Sola, Ahmedabad",72.5222172,23.0640914,"North Indian, Italian, Asian, South Indian",1200,Indian Rupees(Rs.),0,0,0,0,3,4.1,5BA829,Very Good,192
72,18371341,Mazzo,1,Ahmedabad,"27, Sunshine Villa, Sunrise Park Society, Vastrapur, Ahmedabad",Vastrapur,"Vastrapur, Ahmedabad",72.5281083,23.0418026,"Cafe, American, Continental, Armenian, Fast Food",550,Indian Rupees(Rs.),0,1,0,0,2,3.9,9ACD32,Good,166
73,110225,Jassi De Parathe,1,Ahmedabad,"28, Sardar Centre, Vastrapur, Ahmedabad",Vastrapur,"Vastrapur, Ahmedabad",72.5279821828,23.0371401566,"North Indian, Street Food",750,Indian Rupees(Rs.),0,1,0,0,3,4.3,5BA829,Very Good,18918
74,18882467,Makeba - The Lounge Cafe,1,Ahmedabad,"8th Floor, 3rd Eye Vision, Maruti Nexa Showroom Building, Panjrapol Circle, IIM Road, Vastrapur, Ahmedabad",Vastrapur,"Vastrapur, Ahmedabad",72.5435906276,23.0282690794,"Cafe, Italian, North Indian, Beverages",1000,Indian Rupees(Rs.),0,1,0,0,3,4.2,5BA829,Very Good,1168
75,18563708,Nini's Kitchen,1,Ahmedabad,"104/105, First Floor, 3rd Eye Vision, Dr. Vikram Sarabhai Marg (IIM Road), Near Nexa Showroom, Vastrapur, Ahmedabad",Vastrapur,"Vastrapur, Ahmedabad",72.5436851755,23.0282428519,"North Indian, Italian, Fast Food, Beverages, Lebanese, Rolls, Sandwich, Desserts",1200,Indian Rupees(Rs.),0,1,0,0,3,4.4,5BA829,Very Good,3209
76,113570,Turquoise Villa,1,Ahmedabad,"Ground Floor, Shanay - 1, Near AMA, IIM Road, Vastrapur, Ahmedabad",Vastrapur,"Vastrapur, Ahmedabad",72.5434513,23.0285142,Continental,1200,Indian Rupees(Rs.),0,0,0,0,3,4,5BA829,Very Good,535
77,2400020,Aryan Family's Delight,1,Allahabad,"Ground Floor, Vinayak City Centre, Sardar Patel Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.834502,25.454648,"North Indian, South Indian, Fast Food",500,Indian Rupees(Rs.),0,0,0,0,3,3.4,CDD614,Average,57
78,2400148,Bean Here,1,Allahabad,"Vinayak Pushp, 77 Elgin Road, Near Florista, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.8331666667,25.4534361111,"Cafe, Fast Food",350,Indian Rupees(Rs.),0,0,0,0,2,3.3,CDD614,Average,76
79,2400019,Bikanerwala,1,Allahabad,"2A, JMD Bhawan, Strachey Road, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.832616,25.451517,"North Indian, Street Food, Fast Food",500,Indian Rupees(Rs.),0,0,0,0,3,3.2,CDD614,Average,51
80,2400193,Dewsis,1,Allahabad,"2, MG Marg, Opposite Hanuman Mandir, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",0,0,"North Indian, Chinese",600,Indian Rupees(Rs.),0,0,0,0,3,3.4,CDD614,Average,99
81,2400027,Friends Forever,1,Allahabad,"13/13, Sardar Patel Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.835585,25.457687,"North Indian, Chinese",600,Indian Rupees(Rs.),0,0,0,0,3,3.4,CDD614,Average,83
82,17960073,Hotel Ravisha Continental,1,Allahabad,"57 A, Purshottamdas Tandon Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",0,0,"North Indian, South Indian, Chinese",600,Indian Rupees(Rs.),0,0,0,0,3,3.4,CDD614,Average,18
83,2400119,KFC,1,Allahabad,"P Square Mall, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.839744,25.449659,"American, Fast Food",500,Indian Rupees(Rs.),0,0,0,0,3,3.4,CDD614,Average,58
84,2400014,McDonald's,1,Allahabad,"Shop 4, 34-B, M G Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.834279,25.450329,Fast Food,400,Indian Rupees(Rs.),0,0,0,0,2,3.3,CDD614,Average,53
85,2400403,Pind Balluchi,1,Allahabad,"5-A, Sardar Patel Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",0,0,"North Indian, Mughlai",800,Indian Rupees(Rs.),0,0,0,0,3,3.2,CDD614,Average,6
86,2400349,Pizza Hut,1,Allahabad,"31/31, Sardar Patel Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",0,0,"Italian, Pizza",700,Indian Rupees(Rs.),0,0,0,0,3,3.4,CDD614,Average,35
87,2400279,Subway,1,Allahabad,"207/53, Mahatma Gandhi Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",0,0,"Fast Food, American, Salad, Healthy Food",400,Indian Rupees(Rs.),0,0,0,0,2,3.4,CDD614,Average,32
88,2400017,Tandoor Restaurant,1,Allahabad,"17/33, Mahatama Gandhi Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.860187,25.443994,"North Indian, Chinese",500,Indian Rupees(Rs.),0,0,0,0,3,3.2,CDD614,Average,151
89,18317988,The BrewMaster,1,Allahabad,"Near Vishal Megamart, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.8327963114,25.4516456896,"North Indian, Chinese, Italian",0,Indian Rupees(Rs.),0,0,0,0,1,3.3,CDD614,Average,49
